Date,CQQQ,IGV,IXN,SMH
2026-02-11,53.939998626708984,83.2300033569336,108.11000061035156,414.7799987792969
2026-02-12,52.599998474121094,80.95999908447266,105.62999725341797,406.1099853515625
2026-02-13,53.15999984741211,82.7699966430664,105.69999694824219,407.7200012207031
2026-02-17,53.2599983215332,80.95999908447266,105.94000244140625,407.510009765625
2026-02-18,53.68000030517578,82.0,107.05000305175781,412.54998779296875
2026-02-19,53.43000030517578,81.77999877929688,106.55000305175781,410.20001220703125
2026-02-20,53.54999923706055,80.77999877929688,107.72000122070312,415.0299987792969
2026-02-23,53.279998779296875,76.94000244140625,106.33999633789062,412.8800048828125
2026-02-24,53.08000183105469,78.41000366210938,108.20999908447266,419.1600036621094
2026-02-25,53.29999923706055,80.8499984741211,110.30000305175781,426.1600036621094
2026-02-26,52.279998779296875,82.5999984741211,108.55999755859375,412.010009765625
2026-02-27,52.06999969482422,81.56999969482422,106.76000213623047,406.3699951171875
2026-03-02,51.06999969482422,82.7699966430664,106.95999908447266,406.3900146484375
2026-03-03,48.59000015258789,84.12000274658203,104.4000015258789,391.05999755859375
2026-03-04,49.529998779296875,85.6500015258789,106.25,399.1000061035156
2026-03-05,48.7400016784668,87.62000274658203,105.43000030517578,395.3500061035156
2026-03-06,48.779998779296875,87.97000122070312,103.38999938964844,380.55999755859375
2026-03-09,50.25,87.70999908447266,105.62999725341797,394.3699951171875
2026-03-10,50.939998626708984,85.6500015258789,105.62999725341797,397.3299865722656
2026-03-11,50.25,85.73999786376953,106.2300033569336,401.0299987792969
2026-03-12,49.36000061035156,84.98999786376953,103.69999694824219,388.1300048828125
2026-03-13,49.2599983215332,84.19000244140625,102.80000305175781,387.3299865722656
2026-03-16,50.189998626708984,85.13999938964844,105.12000274658203,397.1025085449219
